osmid,highway,lanes,oneway,reversed,length,maxspeed,name,ref,geometry,junction,width,bridge,access,tunnel
217686677,tertiary,2,False,True,97.10577124509436,,שער הים,,"LINESTRING (34.8094424 32.1885971, 34.8091703 32.1885989, 34.8088267 32.1886043, 34.8085567 32.1885977, 34.8084688 32.188584, 34.8084183 32.1885623)",,,,,
217686687,residential,,False,False,42.64846655435782,,"נתיב הל""ה",,"LINESTRING (34.8094424 32.1885971, 34.8094726 32.188749, 34.8095185 32.1889752)",,,,,
1092819240,residential,3,False,True,10.62413012149487,,הצדף,,"LINESTRING (34.7985188 32.1640224, 34.7984648 32.1641063)",,,,,
33212007,tertiary,2,True,False,95.67252220998408,,שדרות אבא אבן,,"LINESTRING (34.7985188 32.1640224, 34.7989205 32.1642115, 34.7990638 32.164272, 34.7991694 32.1643036, 34.7992882 32.1643129, 34.7994221 32.1643059, 34.799453 32.1643025)",,,,,
833475007,tertiary,,False,True,5.82060215612486,,העצמאות,,"LINESTRING (34.8437441 32.1649, 34.8438059 32.1649018)",,,,,
95926531,tertiary,2,True,False,97.27200362940133,,העצמאות,,"LINESTRING (34.8437441 32.1649, 34.8432968 32.1649265, 34.8427124 32.1649489)",,,,,
221305834,residential,,False,False,17.85368538156184,,מרזוק,,"LINESTRING (34.8531615 32.1776676, 34.8529719 32.1776624)",,,,,
221305834,residential,,False,True,44.624404696335084,,מרזוק,,"LINESTRING (34.8524978 32.1776569, 34.8529719 32.1776624)",,,,,
"[30623379, 30623375]",residential,,True,False,209.84585278442253,,"['א.ל. זיסו', 'הרי גולן']",,"LINESTRING (34.8529724 32.1772372, 34.8524917 32.1772303, 34.8524351 32.1772141, 34.8524015 32.1771812, 34.85239 32.1771204, 34.8523785 32.1770563, 34.8523766 32.1769865, 34.8523772 32.1769109, 34.8523898 32.1766239, 34.8524382 32.1761338, 34.8524434 32.1760811, 34.8524712 32.1757996)",,,,,
221305836,residential,,False,True,47.28017397346766,,מרזוק,,"LINESTRING (34.8529724 32.1772372, 34.8529723 32.1772932, 34.8529719 32.1776624)",,,,,
221305834,residential,,False,False,44.624404696335084,,מרזוק,,"LINESTRING (34.8529719 32.1776624, 34.8524978 32.1776569)",,,,,
221305834,residential,,False,True,17.85368538156184,,מרזוק,,"LINESTRING (34.8529719 32.1776624, 34.8531615 32.1776676)",,,,,
221305836,residential,,False,False,47.28017397346766,,מרזוק,,"LINESTRING (34.8529719 32.1776624, 34.8529723 32.1772932, 34.8529724 32.1772372)",,,,,
30623373,residential,,False,True,40.774854824497176,,מעפילי מרוקו,,"LINESTRING (34.8537372 32.1758421, 34.8533044 32.1758257)",,,,,
30623373,residential,,False,False,78.53889253119274,,מעפילי מרוקו,,"LINESTRING (34.8537372 32.1758421, 34.8537577 32.1758423, 34.8541547 32.1758469, 34.8545716 32.1758517)",,,,,
221305837,residential,,False,True,159.56017975870526,,הבשן,,"LINESTRING (34.8537372 32.1758421, 34.853735 32.1760963, 34.8537319 32.1764643, 34.8546802 32.1764694, 34.8546921 32.1764694)",,,,,
30623373,residential,,False,False,116.48931270797368,,מעפילי מרוקו,,"LINESTRING (34.8545716 32.1758517, 34.8546745 32.1758471, 34.8558076 32.1757968)",,,,,
30623373,residential,,False,True,78.53889253119274,,מעפילי מרוקו,,"LINESTRING (34.8545716 32.1758517, 34.8541547 32.1758469, 34.8537577 32.1758423, 34.8537372 32.1758421)",,,,,
221305839,residential,,False,False,261.1672663150123,,הרי גלעד,,"LINESTRING (34.8545716 32.1758517, 34.854584 32.1752517, 34.8545692 32.1752109, 34.8545518 32.1751882, 34.8545493 32.1751872, 34.8544881 32.1751672, 34.8541507 32.175163, 34.8540863 32.1751622, 34.8538272 32.1751589, 34.8537853 32.1751594, 34.8534117 32.1751638, 34.8533524 32.1751775, 34.8533146 32.1752263, 34.8533044 32.1758257)",,,,,
30623373,residential,,False,False,40.774854824497176,,מעפילי מרוקו,,"LINESTRING (34.8533044 32.1758257, 34.8537372 32.1758421)",,,,,
30623373,residential,,False,True,78.4724071435952,,מעפילי מרוקו,,"LINESTRING (34.8533044 32.1758257, 34.8524712 32.1757996)",,,,,
221305839,residential,,False,True,261.1672663150123,,הרי גלעד,,"LINESTRING (34.8533044 32.1758257, 34.8533146 32.1752263, 34.8533524 32.1751775, 34.8534117 32.1751638, 34.8537853 32.1751594, 34.8538272 32.1751589, 34.8540863 32.1751622, 34.8541507 32.175163, 34.8544881 32.1751672, 34.8545493 32.1751872, 34.8545518 32.1751882, 34.8545692 32.1752109, 34.854584 32.1752517, 34.8545716 32.1758517)",,,,,
"[839667566, 1017307663]",secondary,"['2', '3']",True,False,289.7707998930123,70,ירושלים,,"LINESTRING (34.851419 32.1757038, 34.8514458 32.175532, 34.8515349 32.1750128, 34.8515454 32.1749543, 34.8517103 32.1740083, 34.8517626 32.1736696, 34.8518382 32.1731996, 34.8518504 32.1731236)",,,,,
221305835,residential,,False,False,70.79024512847509,,הר עצמון,,"LINESTRING (34.8541662 32.1742778, 34.8542166 32.174124, 34.854226 32.1740923, 34.8542435 32.1740432, 34.8542501 32.1740072, 34.8542315 32.1739699, 34.8542298 32.1739514, 34.8542272 32.1739229, 34.8543109 32.1736634)",,,,,
221305835,residential,,False,True,70.79024512847509,,הר עצמון,,"LINESTRING (34.8543109 32.1736634, 34.8542272 32.1739229, 34.8542298 32.1739514, 34.8542315 32.1739699, 34.8542501 32.1740072, 34.8542435 32.1740432, 34.854226 32.1740923, 34.8542166 32.174124, 34.8541662 32.1742778)",,,,,
570606898,residential,,False,False,113.02209761996733,,הר סיני,,"LINESTRING (34.8543109 32.1736634, 34.8547846 32.1737874, 34.8548831 32.1738052, 34.8551594 32.173855, 34.8554769 32.1738993)",,,,,
570606898,residential,,False,True,104.59977486721783,,הר סיני,,"LINESTRING (34.8543109 32.1736634, 34.85359 32.1734764, 34.8534998 32.173453, 34.8532474 32.1733904)",,,,,
225594060,tertiary,2,False,True,10.534325898528756,,ויצמן,,"LINESTRING (34.8377855 32.166035, 34.8378762 32.1660905)",,,,,
44615732,residential,,True,False,140.31835086746122,,אריאל,,"LINESTRING (34.8377855 32.166035, 34.8377496 32.1660775, 34.8369186 32.1670616)",,,,,
225594060,tertiary,2,False,False,26.91436623009487,,ויצמן,,"LINESTRING (34.8377855 32.166035, 34.8377635 32.1660216, 34.8375536 32.1658934)",,,,,
12526870,secondary,2,True,False,23.899402691834208,,הרב קוק,,"LINESTRING (34.8349362 32.1624447, 34.8347503 32.1624726, 34.8346862 32.1624822)",,,,,
225589917,secondary_link,,True,False,37.73694551230943,,,,"LINESTRING (34.8349362 32.1624447, 34.834881 32.1624668, 34.8348425 32.1624887, 34.8348094 32.1625166, 34.8347848 32.162549, 34.8347654 32.1625891, 34.8347502 32.162648, 34.8347385 32.162714)",,,,,
225589922,residential,1,True,False,17.491963344667735,,אמירים,,"LINESTRING (34.8422207 32.1537545, 34.8420349 32.1537531)",,,,,
696481860,primary,3,True,False,9.839235308630029,,בן גוריון,482,"LINESTRING (34.8422207 32.1537545, 34.8422123 32.1536663)",,,,,
12526870,secondary,2,True,False,216.0061052620112,,הרב קוק,,"LINESTRING (34.8344297 32.1625163, 34.833228 32.1626783, 34.832505 32.1627746, 34.8322161 32.1628131, 34.8321632 32.1628201)",,,,,
225589907,tertiary,,True,False,92.39718551186323,,העצמאות,,"LINESTRING (34.8377388 32.1621964, 34.8383627 32.1628379)",,,,,
89389698,residential,,True,False,71.2897283840281,,השופטים,,"LINESTRING (34.8413542 32.1537658, 34.8413581 32.1539767, 34.8413689 32.1544068)",,,,,
12526870,secondary,2,True,False,18.66743504345997,,הרב קוק,,"LINESTRING (34.8378127 32.1619825, 34.8376791 32.1620097, 34.8376196 32.1620207)",,,,,
225589911,secondary_link,,True,False,27.61139819977189,,,,"LINESTRING (34.8378127 32.1619825, 34.8377777 32.1619978, 34.8377532 32.1620204, 34.8377375 32.1620399, 34.8377264 32.1620602, 34.8377208 32.1620855, 34.8377204 32.1621152, 34.8377235 32.1621435, 34.8377388 32.1621964)",,,,,
30307284,secondary,2,True,False,68.0993143093721,,הרב קוק,,"LINESTRING (34.8338769 32.16246, 34.8345244 32.1623721, 34.8345911 32.1623624)",,,,,
225589918,secondary_link,,True,False,82.63931900024492,,,,"LINESTRING (34.8338769 32.16246, 34.8343045 32.162357, 34.8343832 32.1623271, 34.8344489 32.1622852, 34.8344688 32.162253, 34.8345032 32.1621804, 34.834519 32.1620716)",,,,,
225594050,tertiary,,True,False,7.833750407021267,,,,"LINESTRING (34.8416442 32.1647197, 34.8416372 32.1647424, 34.841624 32.1647631, 34.8416054 32.1647805)",roundabout,,,,
225594064,tertiary,,True,False,90.72649739409077,,העצמאות,,"LINESTRING (34.8416442 32.1647197, 34.8422086 32.1648528, 34.8423191 32.1648746, 34.8425836 32.1648752)",,,,,
225594074,residential,,False,True,75.16837798349705,,הס,,"LINESTRING (34.8414916 32.1647996, 34.8412085 32.1654317)",,,,,
225594050,tertiary,,True,False,12.022117293989563,,,,"LINESTRING (34.8414916 32.1647996, 34.841463 32.1647876, 34.8414394 32.1647694, 34.8414225 32.1647465, 34.8414136 32.1647205)",roundabout,,,,
225594050,tertiary,,True,False,8.72710409172108,,,,"LINESTRING (34.8414136 32.1647205, 34.8414132 32.1646943, 34.841421 32.164669, 34.8414363 32.1646463)",roundabout,,,,
225594069,tertiary,,True,False,88.80607757261623,,העצמאות,,"LINESTRING (34.8414136 32.1647205, 34.84086 32.1645453, 34.8405299 32.1644408)",,,,,
25037725,residential,,True,False,24.73588339706108,,יוסף נבו,,"LINESTRING (34.8286215 32.1709964, 34.8288364 32.1709821, 34.8288835 32.170979)",,,,,
225594084,secondary_link,1,True,False,32.87776760119438,,,,"LINESTRING (34.8286215 32.1709964, 34.8287553 32.1709108, 34.8287634 32.1708959, 34.8288483 32.1707789)",,,,,
225594050,tertiary,,True,False,11.374241828903639,,,,"LINESTRING (34.8416054 32.1647805, 34.8415709 32.1647981, 34.8415314 32.1648048, 34.8414916 32.1647996)",roundabout,,,,
820071533,tertiary,,True,False,16.639185830152318,,קרן היסוד,,"LINESTRING (34.8154377 32.1801707, 34.8152609 32.1801708)",,,,,
1123364637,tertiary,2,True,False,49.65093397209971,,הנדיב,,"LINESTRING (34.8295591 32.1710345, 34.8290324 32.1710593)",,,,,
225594081,secondary_link,1,True,False,86.21845968533805,,,,"LINESTRING (34.8295591 32.1710345, 34.8292782 32.1711296, 34.8292139 32.1711769, 34.8291766 32.1712226, 34.8291515 32.1713234, 34.8291214 32.1716109)",,,,,
27861747,tertiary,2,False,False,9.988752881321917,,פינסקר,,"LINESTRING (34.8385714 32.1664226, 34.838557 32.1665116)",,,,,
225594083,residential,,False,True,147.7622557870074,,השרון,,"LINESTRING (34.8385714 32.1664226, 34.8386222 32.1663216, 34.8387252 32.166173, 34.8393843 32.1654393, 34.8394768 32.1653418)",,,,,
1016212722,tertiary,1,True,False,113.24092129464259,50,סוקולוב,,"LINESTRING (34.8385714 32.1664226, 34.8387116 32.1664742, 34.8396282 32.1669081)",,,,,
1016212722,tertiary,1,True,False,89.78657494164167,50,סוקולוב,,"LINESTRING (34.8396282 32.1669081, 34.8399302 32.1670535, 34.8400363 32.1671303, 34.8400801 32.1671556, 34.8401084 32.167172, 34.8401929 32.1672026, 34.8402519 32.1672174, 34.8403697 32.1672402, 34.840421 32.167246, 34.8404745 32.167246)",,,,,
225594068,tertiary,,True,False,16.5017111794356,,,,"LINESTRING (34.8405299 32.1644408, 34.8405027 32.1644594, 34.84047 32.1644702, 34.840435 32.1644721, 34.840401 32.1644649, 34.8403711 32.1644493)",roundabout,,,,
225594078,tertiary_link,,True,False,39.2147263601914,,,,"LINESTRING (34.8156925 32.1804166, 34.8156757 32.1803249, 34.815655 32.18029, 34.8156287 32.1802665, 34.8156071 32.1802517, 34.8155948 32.1802434, 34.815551 32.1802255, 34.8154377 32.1801707)",,,,,
413008144,tertiary_link,,True,False,30.625223219999988,,,,"LINESTRING (34.8156925 32.1804166, 34.8157081 32.1803209, 34.8157299 32.1802015, 34.8157443 32.1801448)",,,,,
225594076,tertiary,,True,False,63.459206870577425,,העצמאות,,"LINESTRING (34.8403328 32.1643591, 34.8397783 32.1640345)",,,,,
225594068,tertiary,,True,False,8.53952306001595,,,,"LINESTRING (34.8403328 32.1643591, 34.8403419 32.1643347, 34.8403582 32.1643132, 34.8403807 32.164296)",roundabout,,,,
225594060,tertiary,2,False,False,35.098978724199,,ויצמן,,"LINESTRING (34.8381667 32.1662884, 34.8378762 32.1660905)",,,,,
225594052,tertiary,2,True,False,40.97901095495768,50,סוקולוב,,"LINESTRING (34.8381667 32.1662884, 34.8383465 32.1663593, 34.8384292 32.1663828, 34.8385714 32.1664226)",,,,,
32293940,secondary,2,True,False,225.10139533963118,,ז'בוטינסקי,,"LINESTRING (34.8288483 32.1707789, 34.8285791 32.1688115, 34.8285738 32.1687679)",,,,,
225594068,tertiary,,True,False,8.306624331832264,,,,"LINESTRING (34.8405585 32.1643721, 34.8405592 32.1643831, 34.8405503 32.164414, 34.8405299 32.1644408)",roundabout,,,,
225594082,tertiary,,True,False,88.07340108187611,,העצמאות,,"LINESTRING (34.8405585 32.1643721, 34.8409446 32.1644935, 34.84099 32.1645069, 34.8414363 32.1646463)",,,,,
225594068,tertiary,,True,False,11.120280351840204,,,,"LINESTRING (34.8403711 32.1644493, 34.8403513 32.1644307, 34.8403378 32.1644085, 34.8403315 32.1643841, 34.8403328 32.1643591)",roundabout,,,,
225594083,residential,,False,False,130.13480603853355,,השרון,,"LINESTRING (34.8403711 32.1644493, 34.8395071 32.1653116, 34.8394768 32.1653418)",,,,,
1100811468,tertiary,1,True,False,34.21748002699004,,נעמי שמר,,"LINESTRING (34.8088173 32.1665586, 34.8086037 32.1663096)",,,,,
24862056,secondary,2,True,False,227.84534336263022,,הבריגדה היהודית,,"LINESTRING (34.8430428 32.1768275, 34.8448838 32.1766586, 34.8454471 32.17659)",,,,,
24862056,secondary,2,True,False,40.098515774958265,,הבריגדה היהודית,,"LINESTRING (34.842079 32.1769698, 34.8424979 32.176904)",,,,,
230054299,secondary_link,,True,False,56.52291376826894,,,,"LINESTRING (34.842079 32.1769698, 34.8422675 32.1769113, 34.8423456 32.1768703, 34.8424058 32.1768171, 34.8424253 32.1767763, 34.8424975 32.1766471)",,,,,
230054283,secondary,2,True,False,9.998938614210061,60,הבריגדה היהודית,,"LINESTRING (34.8426132 32.176989, 34.8425082 32.1770027)",,,,,
230054286,tertiary,2,True,False,71.3542494681302,,המעפילים,,"LINESTRING (34.817343 32.1799011, 34.8165976 32.1800184)",,,,,
43737254,residential,1,True,False,11.76152654274815,,זמנהוף,,"LINESTRING (34.817343 32.1799011, 34.8173088 32.1798915, 34.8172886 32.1798799, 34.8172658 32.1798567, 34.8172551 32.179834)",,,,,
31096412,tertiary,,False,False,27.40215712946916,,הדר,,"LINESTRING (34.8485933 32.1760219, 34.8486023 32.1760931, 34.8486161 32.1761953, 34.8486267 32.1762667)",,,,,
31096412,tertiary,,False,True,36.223564960848094,,הדר,,"LINESTRING (34.8485933 32.1760219, 34.8485781 32.1757958, 34.8485783 32.1756965)",,,,,
230058766,secondary_link,,True,False,53.869730057131434,,,,"LINESTRING (34.8485933 32.1760219, 34.8486227 32.1760799, 34.8486597 32.1761314, 34.8487011 32.1761606, 34.8487387 32.1761766, 34.8488296 32.1762044, 34.8489335 32.176217, 34.8490625 32.176218)",,,,,
230058742,secondary,3,True,False,62.15934474219116,,הבריגדה היהודית,,"LINESTRING (34.8490625 32.176218, 34.8497182 32.1761511)",,,,,
237501762,living_street,,False,False,34.938232277168936,,קבוץ גלויות,,"LINESTRING (34.858205 32.1694694, 34.858271 32.1697786)",,,,,
237501767,living_street,,True,False,59.225433006695376,,קיבוץ גלויות,,"LINESTRING (34.858205 32.1694694, 34.8588309 32.1694147)",,,,,
237501762,living_street,,False,True,79.41493925766385,,קבוץ גלויות,,"LINESTRING (34.858205 32.1694694, 34.858142 32.1693423, 34.8580241 32.1691856, 34.8577162 32.1688947)",,,,,
44633375,residential,,True,False,112.72310370267763,,יציאת אירופה,,"LINESTRING (34.8619809 32.1697072, 34.8619636 32.1699179, 34.8619349 32.1700779, 34.8619037 32.1702702, 34.8619343 32.1704272, 34.8620628 32.1706933)",,,,,
237501762,living_street,,False,True,45.25909096189474,,קבוץ גלויות,,"LINESTRING (34.8577162 32.1688947, 34.8573689 32.1686132)",,,,,
237501762,living_street,,False,False,79.41493925766385,,קבוץ גלויות,,"LINESTRING (34.8577162 32.1688947, 34.8580241 32.1691856, 34.858142 32.1693423, 34.858205 32.1694694)",,,,,
237501762,living_street,,False,False,45.25909096189474,,קבוץ גלויות,,"LINESTRING (34.8573689 32.1686132, 34.8577162 32.1688947)",,,,,
237501794,living_street,,True,False,55.579914629907975,,קיבוץ גלויות,,"LINESTRING (34.8580514 32.1684832, 34.8577162 32.1688947)",,,,,
264298438,residential,,False,True,14.135188830818095,,מורדי הגטאות,,"LINESTRING (34.8580514 32.1684832, 34.857932 32.1684061)",,,,,
264298438,residential,,False,False,131.78413807638782,,מורדי הגטאות,,"LINESTRING (34.8580514 32.1684832, 34.8582038 32.1685674, 34.8583516 32.1686778, 34.8584688 32.1687682, 34.8585638 32.1688591, 34.8586414 32.1689447, 34.8587116 32.1690454, 34.8587896 32.1692347, 34.8588309 32.1694147)",,,,,
237501778,residential,,False,False,42.208730954967265,,פעמונית,,"LINESTRING (34.864108 32.1599237, 34.8636633 32.1599723)",,,,,
237501791,residential,,False,False,26.500440911718723,,פעמונית,,"LINESTRING (34.864108 32.1599237, 34.8641455 32.1601599)",,,,,
237501791,residential,,False,True,20.86297697433401,,פעמונית,,"LINESTRING (34.864108 32.1599237, 34.8640798 32.1597376)",,,,,
237501829,residential,,False,False,88.55045780998657,,פוסטר הרולד,,"LINESTRING (34.8569599 32.1637816, 34.856701 32.1645472)",,,,,
237501764,residential,,False,True,178.5139450966768,,גבורי עציון,,"LINESTRING (34.8569599 32.1637816, 34.857286 32.163845, 34.8577386 32.16395, 34.8583304 32.164078, 34.8583457 32.1640813, 34.8584574 32.1641054, 34.8586909 32.1641559, 34.8587972 32.1641789)",,,,,
237501829,residential,,False,True,108.73386563863599,,פוסטר הרולד,,"LINESTRING (34.8569599 32.1637816, 34.8570936 32.1633373, 34.8572012 32.1629857, 34.8572513 32.1628354)",,,,,
44633380,residential,,True,False,151.55616162319865,,"שח""ל",,"LINESTRING (34.8572513 32.1628354, 34.8578822 32.1627445, 34.8577342 32.1619329)",,,,,
237501829,residential,,False,False,108.73386563863599,,פוסטר הרולד,,"LINESTRING (34.8572513 32.1628354, 34.8572012 32.1629857, 34.8570936 32.1633373, 34.8569599 32.1637816)",,,,,
237501778,residential,,False,True,42.208730954967265,,פעמונית,,"LINESTRING (34.8636633 32.1599723, 34.864108 32.1599237)",,,,,
44636762,residential,,False,False,53.26625166291289,,פורצי הדרך,,"LINESTRING (34.8636633 32.1599723, 34.863641 32.1596645, 34.8636299 32.1595443, 34.8636182 32.1594952)",,,,,
44636762,residential,,False,True,644.9380198189648,,פורצי הדרך,,"LINESTRING (34.8636633 32.1599723, 34.8636948 32.1603833, 34.8637168 32.1604886, 34.8637463 32.1606304, 34.8637676 32.160843, 34.8637862 32.161028, 34.863805 32.1613872, 34.8638065 32.1614165, 34.8637711 32.161713, 34.8636767 32.16201, 34.8635458 32.1622548, 34.8634675 32.162358, 34.8633824 32.1624702, 34.8632079 32.1626088, 34.8629979 32.1627274, 34.8629084 32.1627649, 34.8628339 32.1627961, 34.86266 32.1628689, 34.8625363 32.1629395, 34.862491 32.1630466, 34.8624965 32.1632097, 34.8625354 32.1633847, 34.8626389 32.1638506, 34.8626426 32.1639197, 34.8626488 32.1640333, 34.8626358 32.1641845, 34.8624244 32.1648542, 34.8623816 32.1649899, 34.862336 32.1652051, 34.8623273 32.165246)",,,,,
44636926,tertiary,,False,False,73.60937833074809,,י.ל. פרץ,,"LINESTRING (34.8585041 32.161817, 34.8582274 32.1618595, 34.8577342 32.1619329)",,,,,
44636926,tertiary,,False,True,52.624670817862224,,י.ל. פרץ,,"LINESTRING (34.8585041 32.161817, 34.8586241 32.1618006, 34.8590562 32.1617426)",,,,,
237501811,residential,,False,True,175.12820382482684,,מורי עופרי,,"LINESTRING (34.8585041 32.161817, 34.8584699 32.1615881, 34.8584033 32.1615057, 34.8583232 32.1614365, 34.8582651 32.1613484, 34.8581946 32.1611684, 34.858138 32.1610639, 34.8581089 32.1609786, 34.8580667 32.1608225, 34.8580424 32.1607319, 34.8580107 32.1605737, 34.8579496 32.160465, 34.8578882 32.1604099, 34.8578762 32.1603675)",,,,,
237501829,residential,,False,True,88.55045780998657,,פוסטר הרולד,,"LINESTRING (34.856701 32.1645472, 34.8569599 32.1637816)",,,,,
860167507,residential,,False,False,56.215469995027945,,יצחק שדה,,"LINESTRING (34.856701 32.1645472, 34.8569946 32.1646363, 34.8572657 32.1647116)",,,,,
860167507,residential,,False,True,41.84946599331423,,יצחק שדה,,"LINESTRING (34.856701 32.1645472, 34.8566337 32.1645277, 34.8562855 32.1644134)",,,,,
237501785,residential,,False,True,114.78825895919321,,שוחט ישראל,,"LINESTRING (34.8570911 32.1652431, 34.858256 32.1655485)",,,,,
237501802,residential,,False,False,61.34278451788583,,שוחט ישראל,,"LINESTRING (34.8570911 32.1652431, 34.8572657 32.1647116)",,,,,
237501785,residential,,False,False,125.70844461761281,,שוחט ישראל,,"LINESTRING (34.8570911 32.1652431, 34.85647 32.1651042, 34.856391 32.1654003, 34.8560577 32.1653764)",,,,,
237501762,living_street,,False,True,34.938232277168936,,קבוץ גלויות,,"LINESTRING (34.858271 32.1697786, 34.858205 32.1694694)",,,,,
237501785,residential,,False,False,114.78825895919321,,שוחט ישראל,,"LINESTRING (34.858256 32.1655485, 34.8570911 32.1652431)",,,,,
237501812,residential,,False,False,62.64327464020411,,שוחט ישראל,,"LINESTRING (34.858256 32.1655485, 34.8585143 32.1650293)",,,,,
237501812,residential,,False,True,47.745807617192156,,שוחט ישראל,,"LINESTRING (34.858256 32.1655485, 34.8580571 32.1659435)",,,,,
44633378,residential,,False,False,134.44895611039726,,חוני המעגל,,"LINESTRING (34.8563337 32.1669827, 34.8565625 32.1673187, 34.8567525 32.1675044, 34.8571714 32.1678949, 34.8572111 32.1679294)",,,,,
44633378,residential,,False,True,344.7018762882092,,חוני המעגל,,"LINESTRING (34.8563337 32.1669827, 34.856253 32.1668673, 34.8561913 32.1667195, 34.8561724 32.1665817, 34.8561738 32.1664382, 34.8562127 32.1662862, 34.8562854 32.1661525, 34.8564152 32.1660041, 34.8565434 32.165931, 34.8566727 32.1658845, 34.8568287 32.1658599, 34.8569892 32.1658558, 34.8572157 32.1659016, 34.8573776 32.1659707, 34.8575693 32.1661066, 34.8579583 32.1665776, 34.8580474 32.1666996, 34.8581181 32.1667792, 34.8581856 32.1668383, 34.8582392 32.1668733)",,,,,
237501766,residential,,False,False,208.79701316748182,,היורה,,"LINESTRING (34.8563337 32.1669827, 34.8571369 32.1665591, 34.8571991 32.1665649, 34.857538 32.1669306, 34.8578202 32.1671956, 34.8578788 32.1672386, 34.8579378 32.1672738, 34.8580143 32.1673124)",,,,,
264298438,residential,,False,False,14.135188830818095,,מורדי הגטאות,,"LINESTRING (34.857932 32.1684061, 34.8580514 32.1684832)",,,,,
44633458,residential,,True,False,347.1887893774652,,הפרטיזנים,,"LINESTRING (34.857932 32.1684061, 34.8582232 32.1680887, 34.8583209 32.1680321, 34.8584163 32.1680115, 34.858521 32.1680315, 34.8586148 32.168066, 34.858781 32.1681843, 34.8589238 32.1683032, 34.8591048 32.1684796, 34.8591504 32.1685344, 34.8592529 32.1686507, 34.8594034 32.1689106, 34.8595067 32.1691634, 34.8595375 32.1694101, 34.8595214 32.1695656, 34.8594989 32.1696, 34.8594878 32.1696168, 34.8594664 32.1696311, 34.8594535 32.1696398, 34.8593859 32.1696763, 34.85928 32.1697007, 34.8588758 32.1697225)",,,,,
264298438,residential,,False,True,63.67396914220241,,מורדי הגטאות,,"LINESTRING (34.857932 32.1684061, 34.8577369 32.1682819, 34.8576963 32.1682575, 34.8574725 32.1681117, 34.8573923 32.1680609)",,,,,
237501812,residential,,False,True,62.64327464020411,,שוחט ישראל,,"LINESTRING (34.8585143 32.1650293, 34.858256 32.1655485)",,,,,
860167507,residential,,False,False,63.15781629080182,,יצחק שדה,,"LINESTRING (34.8585143 32.1650293, 34.8591671 32.1651606)",,,,,
860167507,residential,,False,True,122.7302245125316,,יצחק שדה,,"LINESTRING (34.8585143 32.1650293, 34.8581504 32.1649317, 34.8573621 32.1647344, 34.8572657 32.1647116)",,,,,
237501764,residential,,False,False,178.5139450966768,,גבורי עציון,,"LINESTRING (34.8587972 32.1641789, 34.8586909 32.1641559, 34.8584574 32.1641054, 34.8583457 32.1640813, 34.8583304 32.164078, 34.8577386 32.16395, 34.857286 32.163845, 34.8569599 32.1637816)",,,,,
237501802,residential,,False,True,61.34278451788583,,שוחט ישראל,,"LINESTRING (34.8572657 32.1647116, 34.8570911 32.1652431)",,,,,
860167507,residential,,False,False,122.7302245125316,,יצחק שדה,,"LINESTRING (34.8572657 32.1647116, 34.8573621 32.1647344, 34.8581504 32.1649317, 34.8585143 32.1650293)",,,,,
860167507,residential,,False,True,56.215469995027945,,יצחק שדה,,"LINESTRING (34.8572657 32.1647116, 34.8569946 32.1646363, 34.856701 32.1645472)",,,,,
833006000,residential,,False,False,42.0830907938833,,יפת בן זכריה מגד,,"LINESTRING (34.8578762 32.1603675, 34.858317 32.1603044)",,,,,
833006000,residential,,False,True,33.969955795237446,,יפת בן זכריה מגד,,"LINESTRING (34.8578762 32.1603675, 34.8575197 32.1604149)",,,,,
237501811,residential,,False,False,175.12820382482687,,מורי עופרי,,"LINESTRING (34.8578762 32.1603675, 34.8578882 32.1604099, 34.8579496 32.160465, 34.8580107 32.1605737, 34.8580424 32.1607319, 34.8580667 32.1608225, 34.8581089 32.1609786, 34.858138 32.1610639, 34.8581946 32.1611684, 34.8582651 32.1613484, 34.8583232 32.1614365, 34.8584033 32.1615057, 34.8584699 32.1615881, 34.8585041 32.161817)",,,,,
32888720,residential,,False,True,27.988329196865983,,יבנה,,"LINESTRING (34.8451237 32.1798266, 34.844832 32.1798756)",,,,,
32888724,residential,,False,False,23.461608923533895,,הבוסתן,,"LINESTRING (34.8451237 32.1798266, 34.8450614 32.1796223)",,,,,
32888720,residential,,False,False,206.42821464950518,,יבנה,,"LINESTRING (34.8451237 32.1798266, 34.8462684 32.1796145, 34.8472644 32.1794222)",,,,,
237501791,residential,,False,False,20.86297697433401,,פעמונית,,"LINESTRING (34.8640798 32.1597376, 34.864108 32.1599237)",,,,,
237501798,residential,,False,True,120.45926333628468,,"האר""י",,"LINESTRING (34.8562005 32.1616889, 34.8559903 32.1606203)",,,,,
264298438,residential,,False,False,34.485780711551165,,מורדי הגטאות,,"LINESTRING (34.8588309 32.1694147, 34.8588758 32.1697225)",,,,,
264298438,residential,,False,True,131.78413807638782,,מורדי הגטאות,,"LINESTRING (34.8588309 32.1694147, 34.8587896 32.1692347, 34.8587116 32.1690454, 34.8586414 32.1689447, 34.8585638 32.1688591, 34.8584688 32.1687682, 34.8583516 32.1686778, 34.8582038 32.1685674, 34.8580514 32.1684832)",,,,,
237501812,residential,,False,False,47.745807617192156,,שוחט ישראל,,"LINESTRING (34.8580571 32.1659435, 34.858256 32.1655485)",,,,,
44633456,residential,,True,False,101.14452091435341,,פנקס,,"LINESTRING (34.8559903 32.1606203, 34.8570548 32.1604966)",,,,,
